patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
4.04,XERXIA Esports,OpTic Gaming,Fracture,9,13,Cypher,Breach,Astra,Jett,Sage,Kayo,Neon,Chamber,Breach,Brimstone
4.04,XERXIA Esports,OpTic Gaming,Haven,6,13,Jett,Breach,Omen,Skye,Killjoy,Neon,Chamber,Omen,Skye,Kayo
4.04,Ninjas In Pyjamas,ZETA DIVISION,Split,13,6,Raze,Sage,Cypher,Omen,Jett,Astra,Sage,Raze,Skye,Viper
4.04,Ninjas In Pyjamas,ZETA DIVISION,Icebox,10,13,Sova,Viper,Jett,Reyna,Sage,Viper,Jett,Chamber,Sage,Sova
4.04,Ninjas In Pyjamas,ZETA DIVISION,Fracture,12,14,Cypher,Kayo,Sage,Brimstone,Jett,Raze,Chamber,Astra,Breach,Viper
4.04,G2 Esports,ZETA DIVISION,Split,13,7,Sage,Omen,Raze,Chamber,Breach,Viper,Sage,Astra,Skye,Raze
4.04,G2 Esports,ZETA DIVISION,Bind,13,10,Chamber,Skye,Omen,Raze,Viper,Raze,Sage,Viper,Astra,Skye
4.04,LOUD,Team Liquid,Icebox,13,10,Jett,Sova,Viper,Sage,Chamber,Sova,Jett,Viper,Killjoy,Sage
4.04,LOUD,Team Liquid,Haven,3,13,Jett,Sova,Omen,Breach,Killjoy,Jett,Chamber,Skye,Breach,Omen
4.04,LOUD,Team Liquid,Ascent,13,10,Sova,Jett,Omen,Killjoy,Kayo,Jett,Sova,Omen,Kayo,Killjoy
4.04,Paper Rex,DRX,Haven,13,10,Reyna,Cypher,Omen,Sova,Jett,Omen,Killjoy,Jett,Breach,Sova
4.04,Paper Rex,DRX,Bind,8,13,Breach,Brimstone,Skye,Yoru,Raze,Skye,Astra,Viper,Raze,Sage
4.04,Paper Rex,DRX,Ascent,8,13,Killjoy,Sova,Jett,Omen,Kayo,Astra,Chamber,Sova,Jett,Skye
4.04,The Guard,OpTic Gaming,Icebox,7,13,Jett,Chamber,Sova,Viper,Omen,Chamber,Viper,Kayo,Sova,Sage
4.04,The Guard,OpTic Gaming,Haven,13,7,Jett,Chamber,Skye,Omen,Breach,Chamber,Kayo,Omen,Neon,Skye
4.04,The Guard,OpTic Gaming,Fracture,11,13,Jett,Chamber,Viper,Brimstone,Breach,Breach,Brimstone,Neon,Chamber,Kayo
4.04,ZETA DIVISION,Team Liquid,Fracture,13,7,Astra,Viper,Breach,Chamber,Raze,Chamber,Jett,Brimstone,Neon,Breach
4.04,ZETA DIVISION,Team Liquid,Haven,4,13,Astra,Skye,Jett,Killjoy,Breach,Jett,Chamber,Skye,Omen,Breach
4.04,ZETA DIVISION,Team Liquid,Split,13,7,Sage,Astra,Skye,Raze,Viper,Cypher,Sage,Raze,Breach,Astra
4.04,Paper Rex,The Guard,Haven,13,10,Jett,Reyna,Cypher,Omen,Skye,Breach,Omen,Jett,Skye,Killjoy
4.04,Paper Rex,The Guard,Split,13,8,Jett,Raze,Omen,Cypher,Sage,Omen,Sage,Breach,Cypher,Raze
4.04,DRX,OpTic Gaming,Ascent,13,8,Astra,Sova,Chamber,Jett,Skye,Jett,Omen,Killjoy,Sova,Kayo
4.04,DRX,OpTic Gaming,Icebox,11,13,Kayo,Sova,Jett,Viper,Sage,Kayo,Sova,Viper,Chamber,Sage
4.04,DRX,OpTic Gaming,Split,13,15,Sage,Viper,Skye,Astra,Jett,Chamber,Kayo,Astra,Neon,Breach
4.04,G2 Esports,LOUD,Ascent,5,13,Sage,Sova,Omen,Cypher,Jett,Sova,Killjoy,Jett,Kayo,Omen
4.04,G2 Esports,LOUD,Breeze,11,13,Kayo,Sova,Jett,Chamber,Viper,Sova,Jett,Chamber,Viper,Kayo
4.04,DRX,ZETA DIVISION,Icebox,11,13,Sova,Kayo,Viper,Sage,Jett,Chamber,Viper,Sova,Jett,Sage
4.04,DRX,ZETA DIVISION,Ascent,13,10,Chamber,Astra,Sova,Skye,Jett,Jett,Astra,Sova,Chamber,Killjoy
4.04,DRX,ZETA DIVISION,Split,4,13,Skye,Sage,Viper,Astra,Jett,Raze,Skye,Astra,Sage,Viper
4.04,G2 Esports,Paper Rex,Split,10,13,Sage,Raze,Chamber,Omen,Breach,Jett,Omen,Raze,Cypher,Sage
4.04,G2 Esports,Paper Rex,Bind,7,13,Viper,Chamber,Raze,Skye,Omen,Yoru,Raze,Skye,Breach,Brimstone
4.04,LOUD,OpTic Gaming,Fracture,2,13,Raze,Breach,Viper,Brimstone,Chamber,Neon,Chamber,Brimstone,Breach,Kayo
4.04,LOUD,OpTic Gaming,Ascent,13,8,Killjoy,Omen,Kayo,Jett,Sova,Sova,Jett,Omen,Kayo,Killjoy
4.04,LOUD,OpTic Gaming,Icebox,13,11,Viper,Sova,Chamber,Sage,Jett,Sova,Viper,Chamber,Kayo,Sage
4.04,ZETA DIVISION,Paper Rex,Icebox,6,13,Sage,Jett,Viper,Chamber,Sova,Sage,Chamber,Sova,Viper,Jett
4.04,ZETA DIVISION,Paper Rex,Haven,13,2,Jett,Astra,Killjoy,Breach,Skye,Cypher,Jett,Skye,Reyna,Omen
4.04,ZETA DIVISION,Paper Rex,Split,13,10,Astra,Viper,Sage,Skye,Raze,Jett,Raze,Cypher,Sage,Omen
4.04,OpTic Gaming,ZETA DIVISION,Haven,15,13,Omen,Chamber,Skye,Kayo,Neon,Astra,Jett,Skye,Breach,Killjoy
4.04,OpTic Gaming,ZETA DIVISION,Fracture,13,5,Neon,Brimstone,Chamber,Kayo,Breach,Raze,Chamber,Breach,Astra,Viper
4.04,OpTic Gaming,ZETA DIVISION,Bind,13,8,Chamber,Brimstone,Skye,Viper,Raze,Astra,Skye,Raze,Viper,Sage
4.04,LOUD,OpTic Gaming,Ascent,9,13,Jett,Omen,Kayo,Sova,Killjoy,Omen,Sova,Jett,Killjoy,Kayo
4.04,LOUD,OpTic Gaming,Bind,12,14,Sova,Raze,Skye,Astra,Viper,Chamber,Raze,Brimstone,Viper,Skye
4.04,LOUD,OpTic Gaming,Breeze,13,15,Jett,Chamber,Viper,Kayo,Sova,Sova,Jett,Chamber,Kayo,Viper
